Concentration relative to reference,Metabolite,Rate,Rate (mmol/min/gBW)
21.87761623949552,Glucose,Ketones oxidation,0.04622445980227382
22.908676527677724,Glucose,Ketones oxidation,0.044740308095128516
23.9883291901949,Glucose,Ketones oxidation,0.04328503589406579
25.118864315095795,Glucose,Ketones oxidation,0.04185930590179376
26.302679918953814,Glucose,Ketones oxidation,0.04046369286000209
27.542287033381662,Glucose,Ketones oxidation,0.03909868501388954
28.84031503126606,Glucose,Ketones oxidation,0.037764685994879636
30.19951720402016,Glucose,Ketones oxidation,0.03646201708206339
31.622776601683793,Glucose,Ketones oxidation,0.03519091980164192
33.11311214825911,Glucose,Ketones oxidation,0.033951558823014705
34.673685045253166,Glucose,Ketones oxidation,0.03274402511012465
36.30780547701014,Glucose,Ketones oxidation,0.031568339287177144
38.018939632056124,Glucose,Ketones oxidation,0.03042445517883998
39.810717055349734,Glucose,Ketones oxidation,0.02931226348644001
41.68693834703355,Glucose,Ketones oxidation,0.02823159556344187
43.65158322401661,Glucose,Ketones oxidation,0.027182227255556992
45.708818961487516,Glucose,Ketones oxidation,0.026163882773128498
47.86300923226385,Glucose,Ketones oxidation,0.025176238565908962
50.11872336272725,Glucose,Ketones oxidation,0.02421892717293857
52.480746024977286,Glucose,Ketones oxidation,0.02329154102288928
54.954087385762485,Glucose,Ketones oxidation,0.022393636162920443
57.54399373371572,Glucose,Ketones oxidation,0.021524735896751496
60.25595860743581,Glucose,Ketones oxidation,0.02068433431526204
63.095734448019364,Glucose,Ketones oxidation,0.01987189970544929
66.06934480075964,Glucose,Ketones oxidation,0.019086877825981473
69.18309709189363,Glucose,Ketones oxidation,0.01832869503986426
72.44359600749898,Glucose,Ketones oxidation,0.017596761296870076
75.85775750291836,Glucose,Ketones oxidation,0.01689047296035637
79.43282347242814,Glucose,Ketones oxidation,0.016209215474911588
83.17637711026708,Glucose,Ketones oxidation,0.01555236587291423
87.09635899560806,Glucose,Ketones oxidation,0.014919295119568915
91.20108393559097,Glucose,Ketones oxidation,0.014309370297298332
95.49925860214358,Glucose,Ketones oxidation,0.013721956631523723
100.0,Glucose,Ketones oxidation,0.013156419360867139
0.01,Lactate,Glycolysis,0.6583541147132173
0.010471285480508996,Lactate,Glycolysis,0.658276749058856
0.01096478196143185,Lactate,Glycolysis,0.6581957567597974
0.01148153621496883,Lactate,Glycolysis,0.658110968769651
0.012022644346174132,Lactate,Glycolysis,0.6580222082545679
0.012589254117941675,Lactate,Glycolysis,0.6579292902433725
0.013182567385564075,Lactate,Glycolysis,0.6578320212628304
0.013803842646028852,Lactate,Glycolysis,0.6577301989575125
0.014454397707459272,Lactate,Glycolysis,0.657623611693691
0.01513561248436208,Lactate,Glycolysis,0.6575120381467023
0.015848931924611134,Lactate,Glycolysis,0.657395246871194
0.016595869074375606,Lactate,Glycolysis,0.6572729958536727
0.017378008287493755,Lactate,Glycolysis,0.6571450320467517
0.018197008586099836,Lactate,Glycolysis,0.6570110908845032
0.019054607179632473,Lactate,Glycolysis,0.6568708957783028
0.0199526231496888,Lactate,Glycolysis,0.6567241575925648
0.020892961308540396,Lactate,Glycolysis,0.6565705740997521
0.02187761623949553,Lactate,Glycolysis,0.6564098294140618
0.022908676527677724,Lactate,Glycolysis,0.6562415934031799
0.023988329190194897,Lactate,Glycolysis,0.656065521077514
0.025118864315095794,Lactate,Glycolysis,0.6558812519563236
0.026302679918953815,Lactate,Glycolysis,0.6556884094101793
0.02754228703338166,Lactate,Glycolysis,0.6554865999792094
0.028840315031266057,Lactate,Glycolysis,0.655275412666613
0.03019951720402016,Lactate,Glycolysis,0.6550544182069478
0.03162277660168379,Lactate,Glycolysis,0.6548231683087415
0.03311311214825911,Lactate,Glycolysis,0.6545811948710238
0.034673685045253165,Lactate,Glycolysis,0.6543280091734086
0.03630780547701014,Lactate,Glycolysis,0.6540631010394425
0.038018939632056124,Lactate,Glycolysis,0.6537859379729797
0.039810717055349734,Lactate,Glycolysis,0.6534959642674343
0.04168693834703355,Lactate,Glycolysis,0.65319260008785
0.04365158322401661,Lactate,Glycolysis,0.652875240525822
0.04570881896148752,Lactate,Glycolysis,0.6525432546274239
0.04786300923226385,Lactate,Glycolysis,0.6521959843944213
0.05011872336272725,Lactate,Glycolysis,0.6518327437591915
0.05248074602497726,Lactate,Glycolysis,0.6514528175339365
0.054954087385762455,Lactate,Glycolysis,0.651055460334944
0.057543993733715694,Lactate,Glycolysis,0.6506398954828576
0.06025595860743578,Lactate,Glycolysis,0.6502053138801263
0.06309573444801933,Lactate,Glycolysis,0.6497508728670531
0.06606934480075961,Lactate,Glycolysis,0.6492756950581133
0.06918309709189363,Lactate,Glycolysis,0.6487788671605166
0.07244359600749899,Lactate,Glycolysis,0.6482594387772926
0.07585775750291836,Lactate,Glycolysis,0.647716421197535
0.07943282347242814,Lactate,Glycolysis,0.6471487861768056
0.08317637711026708,Lactate,Glycolysis,0.6465554647111211
0.08709635899560805,Lactate,Glycolysis,0.6459353458083804
0.09120108393559097,Lactate,Glycolysis,0.6452872752615751
0.09549925860214359,Lactate,Glycolysis,0.6446100544286444
0.1,Lactate,Glycolysis,0.6439024390243904
0.10471285480508996,Lactate,Glycolysis,0.6431631379304752
0.1096478196143185,Lactate,Glycolysis,0.6423908120301557
0.1148153621496883,Lactate,Glycolysis,0.6415840730751027
0.12022644346174131,Lactate,Glycolysis,0.640741482592379
0.12589254117941676,Lactate,Glycolysis,0.6398615508404242
0.13182567385564073,Lactate,Glycolysis,0.6389427358237182
0.13803842646028852,Lactate,Glycolysis,0.6379834423766524
0.1445439770745927,Lactate,Glycolysis,0.6369820213280575
0.1513561248436208,Lactate,Glycolysis,0.6359367687587746
0.15848931924611134,Lactate,Glycolysis,0.6348459253656574
0.16595869074375605,Lactate,Glycolysis,0.6337076759464163
0.17378008287493754,Lactate,Glycolysis,0.6325201490207756
0.18197008586099836,Lactate,Glycolysis,0.6312814166045067
0.19054607179632474,Lactate,Glycolysis,0.6299894941540005
0.19952623149688797,Lactate,Glycolysis,0.6286423407001778
0.20892961308540398,Lactate,Glycolysis,0.6272378591916434
0.2187761623949553,Lactate,Glycolysis,0.625773897068125
0.22908676527677735,Lactate,Glycolysis,0.624248247086324
0.2398832919019491,Lactate,Glycolysis,0.6226586484213662
0.25118864315095807,Lactate,Glycolysis,0.6210027880680559
0.26302679918953814,Lactate,Glycolysis,0.6192783025670638
0.2754228703338166,Lactate,Glycolysis,0.6174827800820261
0.28840315031266056,Lactate,Glycolysis,0.615613762854251
0.3019951720402016,Lactate,Glycolysis,0.6136687500623095
0.31622776601683794,Lactate,Glycolysis,0.6116452011141856
0.3311311214825911,Lactate,Glycolysis,0.6095405393998556
0.34673685045253166,Lactate,Glycolysis,0.6073521565321246
0.3630780547701014,Lactate,Glycolysis,0.6050774171032123
0.38018939632056126,Lactate,Glycolysis,0.6027136639839477
0.3981071705534973,Lactate,Glycolysis,0.6002582241914216
0.41686938347033553,Lactate,Glycolysis,0.5977084153495505
0.4365158322401661,Lactate,Glycolysis,0.595061552765149
0.4570881896148752,Lactate,Glycolysis,0.5923149571397903
0.47863009232263826,Lactate,Glycolysis,0.589465962934859
0.5011872336272722,Lactate,Glycolysis,0.5865119274037757
0.5248074602497725,Lactate,Glycolysis,0.5834502403013344
0.5495408738576245,Lactate,Glycolysis,0.5802783342754112
0.5754399373371569,Lactate,Glycolysis,0.5769936959409513
0.6025595860743578,Lactate,Glycolysis,0.5735938776301046
0.6309573444801934,Lactate,Glycolysis,0.5700765098056264
0.6606934480075961,Lactate,Glycolysis,0.5664393141172107
0.6918309709189366,Lactate,Glycolysis,0.5626801170722765
0.7244359600749902,Lactate,Glycolysis,0.5587968642838999
0.758577575029184,Lactate,Glycolysis,0.5547876352491341
0.7943282347242817,Lactate,Glycolysis,0.5506506586009384
0.8317637711026709,Lactate,Glycolysis,0.5463843277664044
0.8709635899560806,Lactate,Glycolysis,0.5419872169530638
0.9120108393559097,Lactate,Glycolysis,0.5374580973738592
0.9549925860214359,Lactate,Glycolysis,0.5327959536100464
1.0,Lactate,Glycolysis,0.5280000000000001
1.0471285480508996,Lactate,Glycolysis,0.5230696969308453
1.096478196143185,Lactate,Glycolysis,0.518004766899199
1.1481536214968828,Lactate,Glycolysis,0.5128052101973583
1.2022644346174132,Lactate,Glycolysis,0.5074713200722085
1.2589254117941675,Lactate,Glycolysis,0.5020036971962532
1.3182567385564075,Lactate,Glycolysis,0.4964032632837135
1.3803842646028852,Lactate,Glycolysis,0.49067127367990193
1.4454397707459279,Lactate,Glycolysis,0.48480932874928623
1.5135612484362087,Lactate,Glycolysis,0.47881938388709727
1.584893192461114,Lactate,Glycolysis,0.47270375798120184
1.6595869074375613,Lactate,Glycolysis,0.46646514015548324
1.7378008287493762,Lactate,Glycolysis,0.4601065946332998
1.8197008586099843,Lactate,Glycolysis,0.45363156356984224
1.9054607179632483,Lactate,Glycolysis,0.4470438677154588
1.9952623149688808,Lactate,Glycolysis,0.44034770478824387
2.0892961308540388,Lactate,Glycolysis,0.43354764545335617
2.1877616239495516,Lactate,Glycolysis,0.4266486268284732
2.2908676527677723,Lactate,Glycolysis,0.41965594345932367
2.39883291901949,Lactate,Glycolysis,0.4125752357360402
2.5118864315095797,Lactate,Glycolysis,0.40541247574982636
2.6302679918953813,Lactate,Glycolysis,0.39817395061965044
2.7542287033381663,Lactate,Glycolysis,0.39086624334992154
2.8840315031266055,Lactate,Glycolysis,0.3834962113117813
3.019951720402016,Lactate,Glycolysis,0.37607096247220534
3.1622776601683795,Lactate,Glycolysis,0.36859782952591313
3.311311214825911,Lactate,Glycolysis,0.36108434211453017
3.4673685045253166,Lactate,Glycolysis,0.35353819734490516
3.630780547701014,Lactate,Glycolysis,0.3459672288433684
3.801893963205613,Lactate,Glycolysis,0.3383793746044822
3.981071705534973,Lactate,Glycolysis,0.33078264391098344
4.168693834703355,Lactate,Glycolysis,0.32318508361574205
4.365158322401661,Lactate,Glycolysis,0.3155947440863317
4.570881896148752,Lactate,Glycolysis,0.3080196451179967
4.786300923226385,Lactate,Glycolysis,0.3004677421212858
5.011872336272725,Lactate,Glycolysis,0.2929468928864004
5.248074602497728,Lactate,Glycolysis,0.2854648252174552
5.4954087385762485,Lactate,Glycolysis,0.27802910571660605
5.754399373371572,Lactate,Glycolysis,0.27064710998064184
6.025595860743581,Lactate,Glycolysis,0.2633259944515853
6.309573444801936,Lactate,Glycolysis,0.2560726701385578
6.6069344800759575,Lactate,Glycolysis,0.24889377840119317
6.918309709189363,Lactate,Glycolysis,0.24179566895579563
7.244359600749899,Lactate,Glycolysis,0.2347843802348634
7.585775750291836,Lactate,Glycolysis,0.22786562219914377
7.943282347242813,Lactate,Glycolysis,0.2210447616696814
8.317637711026709,Lactate,Glycolysis,0.214326810215946
8.709635899560805,Lactate,Glycolysis,0.20771641460564802
9.120108393559097,Lactate,Glycolysis,0.20121784979276738
9.549925860214358,Lactate,Glycolysis,0.19483501439307774
10.0,Lactate,Glycolysis,0.1885714285714286
10.471285480508996,Lactate,Glycolysis,0.18243023424254529
10.964781961431852,Lactate,Glycolysis,0.17641419746735834
11.481536214968829,Lactate,Glycolysis,0.1705257129100296
12.02264434617413,Lactate,Glycolysis,0.1647668102069792
12.589254117941675,Lactate,Glycolysis,0.1591391620883532
13.182567385564074,Lactate,Glycolysis,0.15364409408444954
13.803842646028853,Lactate,Glycolysis,0.14828259564453364
14.45439770745928,Lactate,Glycolysis,0.14305533249307348
15.135612484362087,Lactate,Glycolysis,0.13796266004850632
15.848931924611142,Lactate,Glycolysis,0.1330046377319983
16.595869074375614,Lactate,Glycolysis,0.12818104399802008
17.378008287493763,Lactate,Glycolysis,0.12349139192468238
18.197008586099845,Lactate,Glycolysis,0.11893494520938352
19.054607179632484,Lactate,Glycolysis,0.11451073442415015
19.952623149688808,Lactate,Glycolysis,0.11021757339484965
20.892961308540407,Lactate,Glycolysis,0.10605407557895717
21.87761623949552,Lactate,Glycolysis,0.10201867032755206
22.908676527677724,Lactate,Glycolysis,0.09810961892847274
23.9883291901949,Lactate,Glycolysis,0.09432503033889092
25.118864315095795,Lactate,Glycolysis,0.09066287652679408
26.302679918953814,Lactate,Glycolysis,0.08712100735185223
27.542287033381662,Lactate,Glycolysis,0.08369716492675532
28.84031503126606,Lactate,Glycolysis,0.08038899741024266
30.19951720402016,Lactate,Glycolysis,0.07719407219262346
31.622776601683793,Lactate,Glycolysis,0.07410988844354191
33.11311214825911,Lactate,Glycolysis,0.07113388900003192
34.673685045253166,Lactate,Glycolysis,0.06826347158050396
36.30780547701014,Lactate,Glycolysis,0.06549599931719785
38.018939632056124,Lactate,Glycolysis,0.06282881060582385
39.810717055349734,Lactate,Glycolysis,0.06025922827660338
41.68693834703355,Lactate,Glycolysis,0.05778456809573924
43.65158322401661,Lactate,Glycolysis,0.055402146610512404
45.708818961487516,Lactate,Glycolysis,0.05310928835475596
47.86300923226385,Lactate,Glycolysis,0.050903332434433124
50.11872336272725,Lactate,Glycolysis,0.04878163851548329
52.480746024977286,Lactate,Glycolysis,0.04674159223804378
54.954087385762485,Lactate,Glycolysis,0.04478061008264484
57.54399373371572,Lactate,Glycolysis,0.04289614371505641
60.25595860743581,Lactate,Glycolysis,0.04108568383717951
63.095734448019364,Lactate,Glycolysis,0.03934676357176283
66.06934480075964,Lactate,Glycolysis,0.03767696140882682
69.18309709189363,Lactate,Glycolysis,0.03607390374152981
72.44359600749898,Lactate,Glycolysis,0.03453526701884905
75.85775750291836,Lactate,Glycolysis,0.03305877954190641
79.43282347242814,Lactate,Glycolysis,0.03164222293007303
83.17637711026708,Lactate,Glycolysis,0.030283433282169262
87.09635899560806,Lactate,Glycolysis,0.028980302057157743
91.20108393559097,Lactate,Glycolysis,0.027730776697732898
95.49925860214358,Lactate,Glycolysis,0.026532861019158645
100.0,Lactate,Glycolysis,0.025384615384615394
0.01,Lactate,Glucose oxidation,0.16047381546134645
0.010471285480508996,Lactate,Glucose oxidation,0.16045495758309591
0.01096478196143185,Lactate,Glucose oxidation,0.16043521571020036
0.01148153621496883,Lactate,Glucose oxidation,0.16041454863760218
0.012022644346174132,Lactate,Glucose oxidation,0.16039291326205068
0.012589254117941675,Lactate,Glucose oxidation,0.16037026449682185
0.013182567385564075,Lactate,Glucose oxidation,0.16034655518281465
0.013803842646028852,Lactate,Glucose oxidation,0.16032173599589342
0.014454397707459272,Lactate,Glucose oxidation,0.16029575535033694
0.01513561248436208,Lactate,Glucose oxidation,0.16026855929825842
0.015848931924611134,Lactate,Glucose oxidation,0.1602400914248533
0.016595869074375606,Lactate,Glucose oxidation,0.16021029273933246
0.017378008287493755,Lactate,Glucose oxidation,0.16017910156139548
0.018197008586099836,Lactate,Glucose oxidation,0.1601464534030974
0.019054607179632473,Lactate,Glucose oxidation,0.1601122808459611
0.0199526231496888,Lactate,Glucose oxidation,0.16007651341318743
0.020892961308540396,Lactate,Glucose oxidation,0.16003907743681436
0.02187761623949553,Lactate,Glucose oxidation,0.15999989591967734
0.022908676527677724,Lactate,Glucose oxidation,0.15995888839202485
0.023988329190194897,Lactate,Glucose oxidation,0.1599159707626438
0.025118864315095794,Lactate,Glucose oxidation,0.15987105516435365
0.026302679918953815,Lactate,Glucose oxidation,0.15982404979373094
0.02754228703338166,Lactate,Glucose oxidation,0.15977485874493205
0.028840315031266057,Lactate,Glucose oxidation,0.1597233818374867
0.03019951720402016,Lactate,Glucose oxidation,0.15966951443794322
0.03162277660168379,Lactate,Glucose oxidation,0.15961314727525552
0.03311311214825911,Lactate,Glucose oxidation,0.1595541662498118
0.034673685045253165,Lactate,Glucose oxidation,0.1594924522360181
0.03630780547701014,Lactate,Glucose oxidation,0.1594278808783639
0.038018939632056124,Lactate,Glucose oxidation,0.15936032238091355
0.039810717055349734,Lactate,Glucose oxidation,0.15928964129018683
0.04168693834703355,Lactate,Glucose oxidation,0.15921569627141322
0.04365158322401661,Lactate,Glucose oxidation,0.15913833987816883
0.04570881896148752,Lactate,Glucose oxidation,0.15905741831543435
0.04786300923226385,Lactate,Glucose oxidation,0.15897277119613995
0.05011872336272725,Lactate,Glucose oxidation,0.15888423129130275
0.05248074602497726,Lactate,Glucose oxidation,0.1587916242738968
0.054954087385762455,Lactate,Glucose oxidation,0.15869476845664238
0.057543993733715694,Lactate,Glucose oxidation,0.15859347452394626
0.06025595860743578,Lactate,Glucose oxidation,0.1584875452582806
0.06309573444801933,Lactate,Glucose oxidation,0.15837677526134397
0.06606934480075961,Lactate,Glucose oxidation,0.1582609506704149
0.06918309709189363,Lactate,Glucose oxidation,0.1581398488703757
0.07244359600749899,Lactate,Glucose oxidation,0.15801323820196483
0.07585775750291836,Lactate,Glucose oxidation,0.15788087766689893
0.07943282347242814,Lactate,Glucose oxidation,0.15774251663059613
0.08317637711026708,Lactate,Glucose oxidation,0.15759789452333553
0.08709635899560805,Lactate,Glucose oxidation,0.1574467405407925
0.09120108393559097,Lactate,Glucose oxidation,0.1572887733450087
0.09549925860214359,Lactate,Glucose oxidation,0.15712370076698184
0.1,Lactate,Glucose oxidation,0.1569512195121949
0.10471285480508996,Lactate,Glucose oxidation,0.15677101487055312
0.1096478196143185,Lactate,Glucose oxidation,0.1565827604323502
0.1148153621496883,Lactate,Glucose oxidation,0.15638611781205605
0.12022644346174131,Lactate,Glucose oxidation,0.15618073638189214
0.12589254117941676,Lactate,Glucose oxidation,0.1559662530173532
0.13182567385564073,Lactate,Glucose oxidation,0.15574229185703103
0.13803842646028852,Lactate,Glucose oxidation,0.1555084640793088
0.1445439770745927,Lactate,Glucose oxidation,0.1552643676987138
0.1513561248436208,Lactate,Glucose oxidation,0.1550095873849511
0.15848931924611134,Lactate,Glucose oxidation,0.1547436943078788
0.16595869074375605,Lactate,Glucose oxidation,0.15446624601193873
0.17378008287493754,Lactate,Glucose oxidation,0.15417678632381382
0.18197008586099836,Lactate,Glucose oxidation,0.15387484529734824
0.19054607179632474,Lactate,Glucose oxidation,0.15355993920003744
0.19952623149688797,Lactate,Glucose oxidation,0.15323157054566813
0.20892961308540398,Lactate,Glucose oxidation,0.15288922817796285
0.2187761623949553,Lactate,Glucose oxidation,0.15253238741035527
0.22908676527677735,Lactate,Glucose oxidation,0.1521605102272913
0.2398832919019491,Lactate,Glucose oxidation,0.1517730455527078
0.25118864315095807,Lactate,Glucose oxidation,0.15136942959158842
0.26302679918953814,Lactate,Glucose oxidation,0.1509490862507216
0.2754228703338166,Lactate,Glucose oxidation,0.1505114276449936
0.28840315031266056,Lactate,Glucose oxidation,0.15005585469572344
0.3019951720402016,Lactate,Glucose oxidation,0.1495817578276877
0.31622776601683794,Lactate,Glucose oxidation,0.1490885177715825
0.3311311214825911,Lactate,Glucose oxidation,0.1485755064787146
0.34673685045253166,Lactate,Glucose oxidation,0.14804208815470518
0.3630780547701014,Lactate,Glucose oxidation,0.14748762041890776
0.38018939632056126,Lactate,Glucose oxidation,0.14691145559608704
0.3981071705534973,Lactate,Glucose oxidation,0.14631294214665883
0.41686938347033553,Lactate,Glucose oxidation,0.1456914262414527
0.4365158322401661,Lactate,Glucose oxidation,0.14504625348650485
0.4570881896148752,Lactate,Glucose oxidation,0.14437677080282374
0.47863009232263826,Lactate,Glucose oxidation,0.14368232846537168
0.5011872336272722,Lactate,Glucose oxidation,0.14296228230467012
0.5248074602497725,Lactate,Glucose oxidation,0.14221599607345004
0.5495408738576245,Lactate,Glucose oxidation,0.14144284397963128
0.5754399373371569,Lactate,Glucose oxidation,0.14064221338560667
0.6025595860743578,Lactate,Glucose oxidation,0.13981350767233783
0.6309573444801934,Lactate,Glucose oxidation,0.1389561492651212
0.6606934480075961,Lactate,Glucose oxidation,0.1380695828160699
0.6918309709189366,Lactate,Glucose oxidation,0.13715327853636722
0.7244359600749902,Lactate,Glucose oxidation,0.13620673566920038
0.758577575029184,Lactate,Glucose oxidation,0.13522948609197624
0.7943282347242817,Lactate,Glucose oxidation,0.13422109803397855
0.8317637711026709,Lactate,Glucose oxidation,0.1331811798930609
0.8709635899560806,Lactate,Glucose oxidation,0.1321093841323091
0.9120108393559097,Lactate,Glucose oxidation,0.131005411234878
0.9549925860214359,Lactate,Glucose oxidation,0.12986901369244863
1.0,Lactate,Glucose oxidation,0.12869999999999984
1.0471285480508996,Lactate,Glucose oxidation,0.12749823862689336
1.096478196143185,Lactate,Glucose oxidation,0.12626366193167954
1.1481536214968828,Lactate,Glucose oxidation,0.1249962699856059
1.2022644346174132,Lactate,Glucose oxidation,0.12369613426760064
1.2589254117941675,Lactate,Glucose oxidation,0.12236340119158653
1.3182567385564075,Lactate,Glucose oxidation,0.120998295425405
1.3803842646028852,Lactate,Glucose oxidation,0.11960112295947592
1.4454397707459279,Lactate,Glucose oxidation,0.11817227388263833
1.5135612484362087,Lactate,Glucose oxidation,0.11671222482247977
1.584893192461114,Lactate,Glucose oxidation,0.11522154100791779
1.6595869074375613,Lactate,Glucose oxidation,0.11370087791289887
1.7378008287493762,Lactate,Glucose oxidation,0.11215098244186666
1.8197008586099843,Lactate,Glucose oxidation,0.11057269362014889
1.9054607179632483,Lactate,Glucose oxidation,0.1089669427556429
1.9952623149688808,Lactate,Glucose oxidation,0.10733475304213429
2.0892961308540388,Lactate,Glucose oxidation,0.1056772385792554
2.1877616239495516,Lactate,Glucose oxidation,0.10399560278944023
2.2908676527677723,Lactate,Glucose oxidation,0.10229113621820998
2.39883291901949,Lactate,Glucose oxidation,0.10056521371065966
2.5118864315095797,Lactate,Glucose oxidation,0.09881929096402
2.6302679918953813,Lactate,Glucose oxidation,0.09705490046353964
2.7542287033381663,Lactate,Glucose oxidation,0.09527364681654324
2.8840315031266055,Lactate,Glucose oxidation,0.09347720150724655
3.019951720402016,Lactate,Glucose oxidation,0.09166729710259994
3.1622776601683795,Lactate,Glucose oxidation,0.08984572094694118
3.311311214825911,Lactate,Glucose oxidation,0.0880143083904166
3.4673685045253166,Lactate,Glucose oxidation,0.0861749356028205
3.630780547701014,Lactate,Glucose oxidation,0.0843295120305709
3.801893963205613,Lactate,Glucose oxidation,0.08247997255984242
3.981071705534973,Lactate,Glucose oxidation,0.0806282694533021
4.168693834703355,Lactate,Glucose oxidation,0.078776364131337
4.365158322401661,Lactate,Glucose oxidation,0.07692621887104324
4.570881896148752,Lactate,Glucose oxidation,0.07507978849751157
4.786300923226385,Lactate,Glucose oxidation,0.0732390121420633
5.011872336272725,Lactate,Glucose oxidation,0.07140580514105999
5.248074602497728,Lactate,Glucose oxidation,0.0695820511467546
5.4954087385762485,Lactate,Glucose oxidation,0.06776959451842263
5.754399373371572,Lactate,Glucose oxidation,0.06597023305778137
6.025595860743581,Lactate,Glucose oxidation,0.0641857111475738
6.309573444801936,Lactate,Glucose oxidation,0.06241771334627336
6.6069344800759575,Lactate,Glucose oxidation,0.06066785848529074
6.918309709189363,Lactate,Glucose oxidation,0.05893769430797511
7.244359600749899,Lactate,Glucose oxidation,0.05722869268224786
7.585775750291836,Lactate,Glucose oxidation,0.055542245411041205
7.943282347242813,Lactate,Glucose oxidation,0.05387966065698477
8.317637711026709,Lactate,Glucose oxidation,0.052242159990136754
8.709635899560805,Lactate,Glucose oxidation,0.05063087606012664
9.120108393559097,Lactate,Glucose oxidation,0.04904685088698698
9.549925860214358,Lactate,Glucose oxidation,0.047491034758312636
10.0,Lactate,Glucose oxidation,0.04596428571428566
10.471285480508996,Lactate,Glucose oxidation,0.04446736959662034
10.964781961431852,Lactate,Glucose oxidation,0.04300096063266854
11.481536214968829,Lactate,Glucose oxidation,0.04156564252181966
12.02264434617413,Lactate,Glucose oxidation,0.04016190998795112
12.589254117941675,Lactate,Glucose oxidation,0.038790170759036034
13.182567385564074,Lactate,Glucose oxidation,0.03745074793308451
13.803842646028853,Lactate,Glucose oxidation,0.03614388268835503
14.45439770745928,Lactate,Glucose oxidation,0.03486973729518661
15.135612484362087,Lactate,Glucose oxidation,0.033628398386823376
15.848931924611142,Lactate,Glucose oxidation,0.03241988044717454
16.595869074375614,Lactate,Glucose oxidation,0.031244129474517345
17.378008287493763,Lactate,Glucose oxidation,0.030101026781641296
18.197008586099845,Lactate,Glucose oxidation,0.028990392894787193
19.054607179632484,Lactate,Glucose oxidation,0.027911991515886556
19.952623149688808,Lactate,Glucose oxidation,0.02686553351499456
20.892961308540407,Lactate,Glucose oxidation,0.025850680922370767
21.87761623949552,Lactate,Glucose oxidation,0.024867050892340772
22.908676527677724,Lactate,Glucose oxidation,0.0239142196138152
23.9883291901949,Lactate,Glucose oxidation,0.02299172614510463
25.118864315095795,Lactate,Glucose oxidation,0.022099076153406023
26.302679918953814,Lactate,Glucose oxidation,0.02123574554201395
27.542287033381662,Lactate,Glucose oxidation,0.020401183950896577
28.84031503126606,Lactate,Glucose oxidation,0.01959481811874662
30.19951720402016,Lactate,Glucose oxidation,0.01881605509695194
31.622776601683793,Lactate,Glucose oxidation,0.01806428530811331
33.11311214825911,Lactate,Glucose oxidation,0.017338885443757758
34.673685045253166,Lactate,Glucose oxidation,0.016639221197747814
36.30780547701014,Lactate,Glucose oxidation,0.015964649833566956
38.018939632056124,Lactate,Glucose oxidation,0.015314522585169542
39.810717055349734,Lactate,Glucose oxidation,0.014688186892422052
41.68693834703355,Lactate,Glucose oxidation,0.01408498847333642
43.65158322401661,Lactate,Glucose oxidation,0.013504273236312375
45.708818961487516,Lactate,Glucose oxidation,0.012945389036471746
47.86300923226385,Lactate,Glucose oxidation,0.012407687280893058
50.11872336272725,Lactate,Glucose oxidation,0.011890524388149033
52.480746024977286,Lactate,Glucose oxidation,0.011393263108023154
54.954087385762485,Lactate,Glucose oxidation,0.010915273707644665
57.54399373371572,Lactate,Glucose oxidation,0.010455935030544984
60.25595860743581,Lactate,Glucose oxidation,0.01001463543531249
63.095734448019364,Lactate,Glucose oxidation,0.009590773620617176
66.06934480075964,Lactate,Glucose oxidation,0.009183759343401524
69.18309709189363,Lactate,Glucose oxidation,0.008793014036997877
72.44359600749898,Lactate,Glucose oxidation,0.008417971335844442
75.85775750291836,Lactate,Glucose oxidation,0.008058077513339675
79.43282347242814,Lactate,Glucose oxidation,0.0077127918392052896
83.17637711026708,Lactate,Glucose oxidation,0.007381586862528745
87.09635899560806,Lactate,Glucose oxidation,0.007063948626432188
91.20108393559097,Lactate,Glucose oxidation,0.006759376820072386
95.49925860214358,Lactate,Glucose oxidation,0.006467384873419911
100.0,Lactate,Glucose oxidation,0.0061874999999999925
0.01,Lactate,Lactate oxidation,0.0043890274314214465
0.010471285480508996,Lactate,Lactate oxidation,0.004595335843051108
0.01096478196143185,Lactate,Lactate oxidation,0.004811315307207208
0.01148153621496883,Lactate,Lactate oxidation,0.005037416614264645
0.012022644346174132,Lactate,Lactate oxidation,0.0052741113211525305
0.012589254117941675,Lactate,Lactate oxidation,0.0055218926843405465
0.013182567385564075,Lactate,Lactate oxidation,0.00578127663245272
0.013803842646028852,Lactate,Lactate oxidation,0.006052802779967166
0.014454397707459272,Lactate,Lactate oxidation,0.006337035483490915
0.01513561248436208,Lactate,Lactate oxidation,0.006634564942127721
0.015848931924611134,Lactate,Lactate oxidation,0.0069460083434829895
0.016595869074375606,Lactate,Lactate oxidation,0.007272011056873445
0.017378008287493755,Lactate,Lactate oxidation,0.007613247875329199
0.018197008586099836,Lactate,Lactate oxidation,0.007970424307992082
0.019054607179632473,Lactate,Lactate oxidation,0.008344277924525908
0.0199526231496888,Lactate,Lactate oxidation,0.008735579753160852
0.020892961308540396,Lactate,Lactate oxidation,0.009145135733994848
0.02187761623949553,Lactate,Lactate oxidation,0.009573788229169043
0.022908676527677724,Lactate,Lactate oxidation,0.010022417591520835
0.023988329190194897,Lactate,Lactate oxidation,0.010491943793296104
0.025118864315095794,Lactate,Lactate oxidation,0.010983328116470698
